rbaxter08,4447,4,2,69743000,,,0,0
rbaxter08,4445,32,15,79624000,,,0,0
djj211,4408,209,76,714819000,,,0,0
rbaxter08,4440,4,6,64210000,,,0,0
jflewis,4365,594,63,1311255000,,,0,0
jflewis,4435,2,6,12451000,,,0,0
caleb-mahala-h1,4436,13,35,586000,,,0,0
aravind-anil-h1,4433,5,8,6889000,,,0,0
aravind-anil-h1,4423,155,112,443977000,372267000,71710000,2,2
djj211,4380,2420,9,1096786000,507000,1096279000,1,1
djj211,4400,1940,72,608751000,69545000,539206000,4,4
djj211,4403,318,123,599932000,,,0,0
rbaxter08,4430,20,1,9120000,,,0,0
caleb-mahala-h1,4427,22,4,333953000,,,0,0
rbaxter08,4425,81,15,336524000,,,0,0
rbaxter08,4419,51,7,420921000,,,0,0
rbaxter08,4426,16,12,274000,,,0,0
jflewis,4424,186,82,3630000,,,0,0
rbaxter08,4421,756,315,72137000,,,0,0
rbaxter08,4418,136,143,76748000,25000,76723000,5,0
rbaxter08,4420,284,226,65936000,,,0,0
rbaxter08,4386,1,12,598600000,,,0,0
djj211,4351,505,260,1227545000,1048791000,178754000,1,1
brwinkle,4417,5,1,414000,,,0,0
vigneshr1905,4416,7,1,2780000,,,0,0
aravind-anil-h1,4414,72,28,3660000,2231000,1429000,1,1
brwinkle,4413,3,2,2688000,,,0,0
rbaxter08,4411,28,4,10740000,,,0,0
brwinkle,4412,180,168,1010000,,,0,0
aravind-anil-h1,4394,69,14,104083000,87219000,16864000,1,1
vigneshr1905,4401,184,130,69350000,7262000,62088000,2,2
chandraH1,4409,33,27,902000,,,0,0
caleb-mahala-h1,4410,1,1,389000,,,0,0
chandraH1,4407,3,3,15653000,,,0,0
rbaxter08,4385,12,10,425336000,,,0,0
vigneshr1905,4396,377,25,82005000,59977000,22028000,5,5
chandraH1,4397,728,388,66007000,1072000,64935000,2,2
brwinkle,4406,3,19,381000,,,0,0
caleb-mahala-h1,4404,3,1,793000,,,0,0
jflewis,4388,44,16,339275000,,,0,0
caleb-mahala-h1,4399,5,6,1956000,,,0,0
caleb-mahala-h1,4395,4,4,15813000,,,0,0
vigneshr1905,4375,170,15,436612000,20742000,415870000,6,6
felix-h1,4387,575,7,326786000,,,0,0
aravind-anil-h1,4382,48,91,361517000,1963000,359554000,1,1
aravind-anil-h1,4390,547,9,273491000,,,0,0
caleb-mahala-h1,4392,94,63,708000,,,0,0
prabhjotarora,4371,169,94,269352000,1333000,268019000,2,2
brwinkle,4363,739,33,608018000,439220000,168798000,1,1
chandraH1,4361,1576,158,600440000,264207000,336233000,1,1
chandraH1,4391,5,0,490000,,,0,0
aravind-anil-h1,4381,125,68,97759000,19606000,78153000,3,3
tgrowden,4389,1,1,30000,,,0,0
tgrowden,4367,11,2,270317000,,,0,0
tgrowden,4374,58,8,114438000,12080000,102358000,1,1
caleb-mahala-h1,4384,447,39,23261000,,,0,0
felix-h1,4376,212,49,96982000,119000,96863000,1,0
tgrowden,4345,330,63,947647000,,,0,0
brwinkle,4354,107,8,686136000,,,0,0
jflewis,4342,195,72,1195942000,59549000,1136393000,2,2
jflewis,4193,1316,74,2670457000,1383198000,1287259000,1,1
jflewis,4379,42,10,65106000,,,0,0
rbaxter08,4378,48,17,70064000,,,0,0
chandraH1,4370,158,5,180396000,176997000,3399000,1,1
chandraH1,4383,151,0,4876000,,,0,0
chandraH1,4355,3,0,609266000,,,0,0
aravind-anil-h1,4369,1022,64,172303000,16292000,156011000,3,3
caleb-mahala-h1,4356,477,164,544871000,19028000,525843000,2,1
dnln,4357,484,156,526533000,439952000,86581000,3,3
tgrowden,4353,1007,79,590719000,518676000,72043000,4,4
vigneshr1905,4358,749,37,510604000,68650000,441954000,23,23
tgrowden,4368,19,1,81046000,,,0,0
caleb-mahala-h1,4359,13,4,64664000,,,0,0
caleb-mahala-h1,4352,146,56,2563000,1306000,1257000,1,1
brwinkle,4196,2,1,1962295000,,,0,0
caleb-mahala-h1,4347,249,48,88602000,1554000,87048000,3,3
chandraH1,4321,433,0,776983000,794000,776189000,14,14
aravind-anil-h1,4348,241,76,84452000,68986000,15466000,5,5
tgrowden,4350,8,0,573000,,,0,0
tgrowden,4339,293,11,449423000,,,0,0
tgrowden,4344,48,3,192134000,168025000,24109000,1,1
jflewis,4343,3,0,331358000,,,0,0
dnln,4335,48,21,79779000,,,0,0
dnln,4334,359,96,145491000,92275000,53216000,2,0
caleb-mahala-h1,4341,7,3,2497000,335000,2162000,1,1
caleb-mahala-h1,4337,17,11,15486000,14201000,1285000,1,1
caleb-mahala-h1,4222,1854,107,1205523000,3315000,1202208000,24,13
caleb-mahala-h1,4338,12,14,8580000,4608000,3972000,2,2
chandraH1,4340,1,1,513000,,,0,0
h1-buddy-bot,4333,5,3,2701000,,,0,0
jflewis,4185,50,25,1710653000,423852000,1286801000,1,1
dnln,4331,3,2,84441000,,,0,0
dnln,4327,14,0,143315000,,,0,0
caleb-mahala-h1,4320,19,10,105602000,,,0,0
rbaxter08,4332,7,17,6969000,,,0,0
jflewis,4177,1647,11,1738017000,516176000,1221841000,4,4
chandraH1,4244,384,183,711308000,,,0,0
djj211,4329,5,7,1071000,,,0,0
rbaxter08,4324,17,7,12858000,14000,12844000,1,0
tgrowden,4328,19,19,1440000,,,0,0
vigneshr1905,4326,2,0,2218000,,,0,0
dnln,4325,3,3,687000,,,0,0
dnln,4323,18,2,905000,,,0,0
adamrisser,4319,45,13,147959000,140559000,7400000,4,0
rbaxter08,4322,7,3,768000,,,0,0
tgrowden,4317,25,21,229699000,665000,229034000,1,1
vigneshr1905,4264,608,350,508889000,153978000,354911000,13,13
adamrisser,4318,226,215,197624000,188439000,9185000,1,1
tgrowden,4316,104,26,1609000,,,0,0
rbaxter08,4314,10,8,1135000,,,0,0
djj211,4315,6,1,676000,,,0,0
rbaxter08,4312,28,8,2058000,16000,2042000,2,0
djj211,4313,113,48,736000,,,0,0
djj211,4310,375,76,5183000,4473000,710000,1,1
djj211,4311,142,33,1882000,,,0,0
rbaxter08,4307,115,74,6747000,47000,6700000,4,0
rbaxter08,4304,15,1,9944000,,,0,0
jflewis,4308,11,3,2528000,,,0,0
dnln,4303,95,1,5995000,,,0,0
djj211,4309,273,139,1604000,,,0,0
caleb-mahala-h1,4191,416,72,1201975000,128000,1201847000,4,0
dnln,4300,133,47,9790000,3932000,5858000,1,1
jflewis,4305,13,10,1842000,,,0,0
djj211,4298,598,477,51731000,,,0,0
rbaxter08,4292,19,7,75970000,,,0,0
tgrowden,4301,2,1,7000,,,0,0
jflewis,4296,44,5,41368000,,,0,0
tgrowden,4297,1,1,4900000,,,0,0
tgrowden,4295,3,2,21000,,,0,0
tgrowden,4294,2,1,696000,,,0,0
djj211,4293,280,38,5842000,,,0,0
brwinkle,4257,34,18,256491000,,,0,0
jflewis,4284,139,8,81303000,78011000,3292000,1,1
jflewis,4282,43,12,86727000,83614000,3113000,1,1
tgrowden,4270,67,0,160359000,,,0,0
jflewis,4280,56,27,87214000,85020000,2194000,1,1
tgrowden,4273,148,6,147018000,,,0,0
tgrowden,4291,94,3,5380000,,,0,0
dnln,4241,402,9,343769000,323537000,20232000,1,0
dnln,4276,315,73,113590000,,,0,0
caleb-mahala-h1,4288,209,15,8350000,,,0,0
dnln,4237,862,1254,429273000,330619000,98654000,4,2
rbaxter08,4290,44,2,2548000,,,0,0
rbaxter08,4289,215,23,1209000,39000,1170000,3,0
rbaxter08,4287,388,408,2933000,,,0,0
djj211,4285,2208,40,6278000,67000,6211000,1,0
rbaxter08,4283,103,72,72311000,15376000,56935000,1,1
djj211,4286,3,2,582000,,,0,0
djj211,4256,29189,862,238768000,98402000,140366000,2,2
rbaxter08,4278,474,274,79460000,43000,79417000,5,1
aravind-anil-h1,4274,81,48,100893000,,,0,0
djj211,4260,1017,282,179176000,91814000,87362000,1,1
djj211,4267,839,263,104180000,16969000,87211000,2,2
djj211,4271,310,77,90305000,,,0,0
djj211,4279,91,15,19482000,,,0,0
djj211,4281,185,58,17222000,,,0,0
adamrisser,4269,180,75,70751000,985000,69766000,1,1
felix-h1,4277,41,20,5808000,,,0,0
aravind-anil-h1,4206,134,39,609141000,2657000,606484000,6,6
dnln,4275,0,8,929000,,,0,0
djj211,4250,379,119,107609000,,,0,0
tgrowden,4268,4,4,1750000,,,0,0
tgrowden,4266,70,36,4405000,4124000,281000,1,1
tgrowden,4255,20,6,94079000,,,0,0
rbaxter08,4265,0,1,60000,,,0,0
rbaxter08,4258,395,303,69327000,75000,69252000,3,0
aravind-anil-h1,4216,256,133,434169000,2499000,431670000,19,19
rbaxter08,4263,80,36,1335000,,,0,0
dnln,4239,11,9,184337000,,,0,0
aravind-anil-h1,4261,1,19,4091000,,,0,0
tgrowden,4259,352,12,982000,,,0,0
rbaxter08,4254,237,208,15110000,874000,14236000,2,0
adamrisser,4253,214,81,13741000,2288000,11453000,1,1
tgrowden,4252,19,11,8203000,,,0,0
dnln,4240,1,16,108589000,,,0,0
rbaxter08,4246,187,58,12991000,78000,12913000,1,0
rbaxter08,4245,29,15,8832000,2786000,6046000,1,1
tgrowden,4251,10,1,571000,,,0,0
djj211,4249,1,1,1158000,,,0,0
tgrowden,4242,182,29,60268000,48369000,11899000,1,1
rbaxter08,4247,44,7,757000,24000,733000,1,0
tgrowden,4243,141,10,50513000,40070000,10443000,2,2
djj211,4202,2263,866,487826000,246992000,240834000,1,1
djj211,4210,1963,704,427110000,187550000,239560000,2,2
djj211,4212,1647,417,409124000,170513000,238611000,1,1
djj211,4218,1064,228,336626000,98435000,238191000,3,3
djj211,4225,612,66,319882000,82738000,237144000,2,2
djj211,4228,361,22,299807000,,,0,0
djj211,4229,119,10,296969000,,,0,0
djj211,4198,543,58,506419000,,,0,0
tgrowden,4238,662,17,94218000,,,0,0
tgrowden,4235,479,53,80441000,,,0,0
adamrisser,4236,1153,280,7816000,69000,7747000,3,2
rbaxter08,4215,226,251,129508000,,,0,0
rbaxter08,4231,111,192,29715000,,,0,0
rbaxter08,4232,69,28,29618000,,,0,0
tgrowden,4234,281,65,652000,71000,581000,1,0
djj211,4195,383,67,344207000,,,0,0
rbaxter08,4233,10,8,627000,68000,559000,1,0
tgrowden,4230,326,38,5460000,4937000,523000,1,1
jeffplourd,4224,132,27,70690000,55325000,15365000,1,1
rbaxter08,4203,176,156,232778000,,,0,0
jeffplourd,4223,28,9,71790000,,,0,0
rbaxter08,4201,470,457,236128000,230152000,5976000,1,1
felix-h1,4226,30,8,59062000,,,0,0
tgrowden,4217,6409,124,27044000,8208000,18836000,5,5
asensf,4221,2,2,767000,,,0,0
adamrisser,4214,42,20,58126000,,,0,0
dnln,4220,224,16,1883000,,,0,0
rbaxter08,4219,21,18,2290000,201000,2089000,4,1
jflewis,4213,624,2,68379000,60575000,7804000,1,1
chandraH1,4138,245,30,1374434000,,,0,0
chandraH1,4199,8,1,148622000,,,0,0
dnln,4209,17,4,1669000,713000,956000,3,3
chandraH1,4208,71,21,5568000,,,0,0
dnln,4207,113,10,7019000,,,0,0
dnln,4204,3,3,132000,,,0,0
dnln,4200,84,31,510000,,,0,0
rbaxter08,4197,249,250,15968000,5002000,10966000,4,4
dnln,4167,456,25,628664000,528024000,100640000,1,0
rbaxter08,4186,216,220,428129000,48000,428081000,4,0
tgrowden,4141,62,11,1186634000,,,0,0
dnln,4152,933,69,1050265000,624463000,425802000,2,1
aravind-anil-h1,4170,389,238,607035000,182997000,424038000,4,4
jeffplourd,4194,2410,2112,4115000,,,0,0
djj211,4140,2151,340,1104362000,1446000,1102916000,4,1
rbaxter08,4189,7,5,246464000,,,0,0
chandraH1,4124,15,4,1403324000,,,0,0
felix-h1,4190,81,59,5918000,,,0,0
djj211,4144,1917,277,793646000,523309000,270337000,2,2
djj211,4146,961,110,774860000,42000,774818000,6,5
djj211,4148,594,90,773376000,66325000,707051000,1,1
djj211,4161,491,101,615827000,4793000,611034000,7,7
djj211,4166,349,184,349271000,,,0,0
chandraH1,4184,284,84,94031000,10222000,83809000,2,2
rbaxter08,4165,102,8,339691000,88000,339603000,1,0
rbaxter08,4188,1,0,86000,,,0,0
tgrowden,4171,210,0,186165000,11655000,174510000,1,1
felix-h1,4187,170,92,1850000,,,0,0
tgrowden,4164,523,17,261963000,4297000,257666000,2,2
aravind-anil-h1,4151,955,0,641109000,33977000,607132000,23,23
felix-h1,4183,6,6,528000,,,0,0
felix-h1,4179,67,4,5226000,101000,5125000,1,0
felix-h1,4181,142,91,573000,,,0,0
caleb-mahala-h1,4180,7,3,1227000,,,0,0
caleb-mahala-h1,4172,73,64,81027000,22000,81005000,7,2
caleb-mahala-h1,4162,23,1,188394000,,,0,0
caleb-mahala-h1,4178,6,4,1578000,,,0,0
felix-h1,4175,545,378,14166000,4101000,10065000,1,1
jflewis,4174,0,15,10695000,3237000,7458000,1,1
caleb-mahala-h1,4176,80,26,3816000,,,0,0
caleb-mahala-h1,4168,8,1,8878000,,,0,0
rbaxter08,4157,3,0,333599000,,,0,0
rbaxter08,4149,259,7,415664000,68262000,347402000,1,0
felix-h1,4163,841,62,6549000,121000,6428000,4,1
rbaxter08,4155,30,4,342265000,,,0,0
rbaxter08,4147,371,44,419344000,87000,419257000,4,0
caleb-mahala-h1,4158,20,0,319309000,59370000,259939000,1,1
caleb-mahala-h1,4135,1391,55,606585000,349703000,256882000,1,1
caleb-mahala-h1,4142,111,27,226168000,52000,226116000,2,1
caleb-mahala-h1,4159,5,2,29568000,,,0,0
felix-h1,4160,0,1,676000,,,0,0
rbaxter08,4156,0,1007,76914000,,,0,0
djj211,4154,6,6,2987000,355000,2632000,1,0
rbaxter08,4153,9,3,6709000,,,0,0
rbaxter08,4134,10,8,607016000,,,0,0
jflewis,4127,1595,504,620582000,,,0,0
rbaxter08,4145,720,488,15069000,51000,15018000,2,1
caleb-mahala-h1,4143,5,37,25540000,,,0,0
caleb-mahala-h1,4139,0,1,7564000,,,0,0
caleb-mahala-h1,4137,22,10,80828000,6591000,74237000,1,1
caleb-mahala-h1,4083,1746,357,1730167000,174858000,1555309000,6,5
caleb-mahala-h1,4130,217,21,420127000,69422000,350705000,4,4
rbaxter08,4133,6,6,12621000,,,0,0
caleb-mahala-h1,4105,20,5,700323000,10290000,690033000,3,1
jflewis,4119,34,89,167673000,,,0,0
rbaxter08,4132,3,0,60132000,,,0,0
rbaxter08,4129,260,264,68757000,11597000,57160000,2,2
djj211,4121,377,7,77795000,68290000,9505000,1,1
rbaxter08,4128,4,1,17000,,,0,0
jflewis,4126,505,1610,59000,,,0,0
jflewis,4110,1610,505,501006000,412488000,88518000,3,3
rbaxter08,4125,31,7,2293000,166000,2127000,1,0
rbaxter08,4122,3,6,3757000,43000,3714000,1,0
chandraH1,4123,8,15,241000,,,0,0
rbaxter08,4118,68,105,82476000,8953000,73523000,6,0
rbaxter08,4103,19,14,622452000,,,0,0
aravind-anil-h1,4113,106,80,118066000,94950000,23116000,3,3
felix-h1,4120,1,1,657000,,,0,0
rbaxter08,4117,266,25,5592000,,,0,0
rbaxter08,4116,1,2,58949000,,,0,0
rbaxter08,4115,203,18,65820000,249000,65571000,1,0
dnln,4112,21,4,87089000,,,0,0
rbaxter08,4114,163,364,15793000,178000,15615000,10,2
chandraH1,4102,15,8,514784000,,,0,0
chandraH1,4104,4,1,429500000,,,0,0
aravind-anil-h1,4108,7,5,330532000,,,0,0
felix-h1,4111,14,2,338000,,,0,0
rbaxter08,4087,129,5,671852000,,,0,0
brwinkle,4093,16,0,419797000,,,0,0
djj211,4106,13,0,45000,,,0,0
rbaxter08,4099,2,2,67923000,,,0,0
rbaxter08,4097,13,0,232038000,,,0,0
rbaxter08,4096,13,0,98000,,,0,0
rbaxter08,4095,15,24,15000,,,0,0
rbaxter08,4094,24,15,295000,,,0,0
rbaxter08,4090,2,0,73440000,,,0,0
rbaxter08,4092,98,12,380000,,,0,0
rbaxter08,4091,28,1216,499000,,,0,0
brwinkle,4072,17,4,343557000,3729000,339828000,1,1
rbaxter08,4089,87,223,61470000,,,0,0
aravind-anil-h1,4081,6,3,197381000,115272000,82109000,1,1
rbaxter08,4088,261,12,58521000,118000,58403000,1,0
rbaxter08,4084,16,15,8852000,,,0,0
caleb-mahala-h1,4086,1216,28,5246000,,,0,0
caleb-mahala-h1,4085,26,1197,1561000,,,0,0
chandraH1,4076,324,7,189308000,8429000,180879000,6,6
caleb-mahala-h1,4075,1198,24,233276000,1286000,231990000,25,12
jflewis,4043,115,38,691919000,685871000,6048000,2,2
rbaxter08,4080,70,31,156644000,19000,156625000,6,0
rbaxter08,4079,142,66,157510000,2353000,155157000,3,1
felix-h1,4082,7,2,753000,,,0,0
jeffplourd,4061,113,8,415017000,284758000,130259000,1,1
tgrowden,4050,55,0,583292000,212000,583080000,2,2
rbaxter08,4078,5,0,69773000,,,0,0
rbaxter08,4074,3,25,79819000,33000,79786000,4,0
rbaxter08,4073,9,11,81075000,,,0,0
felix-h1,4077,18,0,6913000,,,0,0
jflewis,4066,7,3,91706000,,,0,0
rbaxter08,4071,70,15,73905000,,,0,0
rbaxter08,4070,92,13,74476000,,,0,0
rbaxter08,4065,6,44,210145000,57000,210088000,6,0
jflewis,4069,7,5,310000,,,0,0
rbaxter08,4068,55,35,4381000,,,0,0
rbaxter08,4063,57,21,243563000,238250000,5313000,1,1
rbaxter08,4057,64,15,329063000,,,0,0
felix-h1,4067,1,2,715000,,,0,0
rbaxter08,4058,784,16,259584000,,,0,0
rbaxter08,4062,21,61,239429000,,,0,0
rbaxter08,4064,5,0,206551000,,,0,0
jflewis,4026,79,5,856736000,152988000,703748000,3,3
rbaxter08,4054,277,437,100687000,91668000,9019000,1,1
jflewis,4059,12,10,439000,,,0,0
jflewis,4060,12,10,37000,,,0,0
caleb-mahala-h1,4055,137,29,89759000,119000,89640000,5,1
rbaxter08,4048,338,147,162812000,,,0,0
rbaxter08,4056,19,0,6799000,,,0,0
rbaxter08,4049,104,328,71511000,,,0,0
rbaxter08,4044,165,61,80518000,73746000,6772000,1,1
rbaxter08,4051,32,165,68892000,,,0,0
rbaxter08,4052,117,838,66268000,,,0,0
jflewis,4053,12,10,490000,,,0,0
jeffplourd,4047,37,59,25000,,,0,0
jeffplourd,4046,6172,1634,23000,,,0,0
jflewis,4045,2,2,581000,,,0,0
jflewis,4001,733,98,1632367000,,,0,0
jflewis,4015,677,50,1022680000,240824000,781856000,5,5
rbaxter08,4042,29,52,94000,,,0,0
rbaxter08,4040,29,52,391554000,33000,391521000,2,0
jflewis,4033,122,53,414673000,409886000,4787000,1,1
chandraH1,4024,94,30,598636000,258482000,340154000,2,2
chandraH1,4038,18,2,343048000,,,0,0
chandraH1,4014,49,15,949170000,4214000,944956000,2,2
aravind-anil-h1,4041,6,5,678000,,,0,0
rbaxter08,4019,6,0,348235000,,,0,0
rbaxter08,4039,13,1,1300000,,,0,0
rbaxter08,4032,107,131,77665000,,,0,0
rbaxter08,4034,13,1,2290000,,,0,0
djj211,4036,2,2,8000,,,0,0
djj211,4035,2,2,15000,,,0,0
aravind-anil-h1,3994,717,3,1315458000,36872000,1278586000,36,36
rbaxter08,4031,25,19,733000,,,0,0
aravind-anil-h1,4008,7,4,575980000,,,0,0
tgrowden,4029,10,17,5370000,,,0,0
djj211,4030,1,1,780000,,,0,0
djj211,4028,1,1,1508000,,,0,0
rbaxter08,4027,13,5,5094000,135000,4959000,1,1
rbaxter08,4020,104,86,99760000,,,0,0
rbaxter08,4006,425,491,514494000,16000,514478000,7,1
larasanders-h1,4023,40,17,71872000,56514000,15358000,2,2
chandraH1,4025,5,7,4543000,,,0,0
jflewis,4021,19,12,68154000,,,0,0
chandraH1,4018,6,2,82761000,,,0,0
chandraH1,4017,0,1,91176000,,,0,0
chandraH1,4016,9,5,91578000,,,0,0
tgrowden,3987,2236,27,1205899000,1191920000,13979000,1,1
jflewis,4011,7,2,72810000,,,0,0
rbaxter08,4007,52,24,134875000,,,0,0
rbaxter08,4010,52,7,79143000,,,0,0
djj211,4013,3628,5337,13000,,,0,0
jflewis,4012,4,3,103000,,,0,0
tgrowden,3975,843,225,1218633000,2330000,1216303000,4,4
jflewis,4009,4,3,821000,,,0,0
rbaxter08,4002,174,264,438623000,,,0,0
jflewis,3957,274,134,1726376000,143000,1726233000,3,0
rbaxter08,4000,133,65,436805000,414136000,22669000,3,3
jflewis,3985,438,40,777252000,234219000,543033000,2,2
rbaxter08,4004,30,0,13542000,,,0,0
rbaxter08,4003,12,1,95195000,,,0,0
rbaxter08,3999,74,155,327346000,,,0,0
jflewis,3997,598,70,493496000,148071000,345425000,2,2
larasanders-h1,3993,54,12,251601000,,,0,0
djj211,3991,278,223,176047000,62000,175985000,1,0
rbaxter08,3990,206,20,164264000,,,0,0
rbaxter08,3996,59,3,70018000,5088000,64930000,2,2
chandraH1,3979,155,1,452202000,7761000,444441000,5,5
chandraH1,3978,162,4,452197000,8548000,443649000,5,5
chandraH1,3986,203,18,152367000,66195000,86172000,3,3
rbaxter08,3989,117,143,83122000,80520000,2602000,1,1
rbaxter08,3992,171,8,70979000,26605000,44374000,1,1
chandraH1,3988,14,1,17648000,,,0,0
rbaxter08,3984,25,13,82289000,,,0,0
rbaxter08,3983,72,26,77413000,,,0,0
fkrugerr,3744,8,11,5973891000,,,0,0
,3924,17,22,1651188000,16830000,1634358000,1,1
chandraH1,3980,93,1,285206000,6735000,278471000,3,3
rbaxter08,3981,114,81,265397000,,,0,0
djj211,3950,22,12,947084000,111000,946973000,2,1
chandraH1,3977,206,35,17360000,9320000,8040000,3,3
jflewis,3976,2,1,60064000,,,0,0
rbaxter08,3973,190,26,88148000,,,0,0
jflewis,3961,58,0,497649000,,,0,0
rbaxter08,3972,81,12,74798000,,,0,0
jeffplourd,3974,19,18,6719000,,,0,0
chandraH1,3964,208,7,189406000,337000,189069000,6,5
chandraH1,3970,58,4,17700000,12229000,5471000,1,1
rbaxter08,3971,29,29,1261000,,,0,0
chandraH1,3949,61,19,523175000,6400000,516775000,2,2
rbaxter08,3969,14,12,13618000,,,0,0
larasanders-h1,3936,26,8,597341000,64237000,533104000,20,20
larasanders-h1,3931,9,4,935137000,329869000,605268000,4,4
rbaxter08,3966,1223,4766,86154000,1070000,85084000,2,2
djj211,3968,3348,1384,1769000,,,0,0
djj211,3967,3,0,661000,,,0,0
chandraH1,3962,39,5,82196000,,,0,0
jeffplourd,3956,14,2,330306000,78350000,251956000,1,1
djj211,3955,24,7,329670000,181000,329489000,1,0
jeffplourd,3958,5,0,325686000,,,0,0
rbaxter08,3963,125,102,4881000,,,0,0
chandraH1,3960,7,12,249673000,,,0,0
rbaxter08,3965,3,0,1402000,,,0,0
rbaxter08,3959,70,43,1191000,,,0,0
rbaxter08,3952,152,40,77785000,14992000,62793000,2,2
jflewis,3941,119,243,162645000,79360000,83285000,1,1
djj211,3954,0,4,203000,,,0,0
djj211,3953,1,29,539000,,,0,0
djj211,3934,292,239,172229000,33000,172196000,4,1
PratikH1,3951,12,2,2614000,193000,2421000,1,1
djj211,3935,140,82,171012000,48000,170964000,2,0
djj211,3866,0,0,1972292000,,,0,0
,3926,13,9,588904000,,,0,0
jflewis,3944,4,1,71462000,,,0,0
chandraH1,3948,79,31,27485000,25609000,1876000,1,1
chandraH1,3939,352,47,92147000,1805000,90342000,7,5
rbaxter08,3943,167,1,58538000,16691000,41847000,1,1
rbaxter08,3945,19,1,18353000,,,0,0
meg2208,3947,7,2,3492000,,,0,0
PratikH1,3946,2,0,323000,,,0,0
jflewis,3933,106,89,93468000,59000,93409000,1,0
tgrowden,3942,25,5,1005000,,,0,0
felix-h1,3940,128,1,6986000,1888000,5098000,2,2
djj211,3937,7,0,71315000,,,0,0
jflewis,3923,130,2,577396000,,,0,0
meg2208,3938,10,5,2283000,,,0,0
jflewis,3929,1,16,360742000,,,0,0
chandraH1,3911,456,182,627447000,176788000,450659000,6,6
chandraH1,3932,123,4,114595000,100725000,13870000,3,3
rbaxter08,3921,32,5,504589000,74175000,430414000,1,1
jeffplourd,3930,0,0,93000,,,0,0
meg2208,3928,33,22,37560000,36842000,718000,1,1
jflewis,3925,6,4,77838000,46000,77792000,1,0
rbaxter08,3927,89,60,4544000,73000,4471000,3,1
larasanders-h1,3904,35,8,337734000,33481000,304253000,2,2
chandraH1,3912,36,16,171113000,83035000,88078000,1,1
djj211,3922,0,4,136000,,,0,0
rbaxter08,3913,20,2,101123000,1493000,99630000,4,3
jflewis,3920,0,4,376000,,,0,0
rbaxter08,3909,6,264,164420000,,,0,0
rbaxter08,3917,256,19,60875000,,,0,0
rbaxter08,3907,22,10,155346000,1632000,153714000,1,0
dnln,3870,67,1,1119688000,3944000,1115744000,1,1
jeffplourd,3918,30,16,35000,,,0,0
jflewis,3916,18,16,322000,,,0,0
jflewis,3915,29,10,6579000,1054000,5525000,1,1
meg2208,3903,482,93,315223000,232595000,82628000,3,2
jflewis,3906,2,5,69623000,,,0,0
jflewis,3908,8,1,68841000,,,0,0
jflewis,3895,279,17,358287000,87508000,270779000,4,4
jflewis,3910,21,18,890000,,,0,0
jeffplourd,3905,12,0,330000,,,0,0
jeffplourd,3902,112,1,306000,,,0,0
jeffplourd,3898,315,115770,72162000,,,0,0
jeffplourd,3899,315,114007,69696000,,,0,0
jeffplourd,3897,395,4593,72098000,,,0,0
jeffplourd,3892,98,21,157103000,88000,157015000,2,1
jflewis,3896,27,9,75001000,70651000,4350000,1,1
,3901,1,1,406000,,,0,0
rbaxter08,3887,364,99,175614000,2160000,173454000,2,1
,3900,1,1,16173000,,,0,0
jflewis,3890,1,1,161659000,,,0,0
tgrowden,3893,98,28,84748000,,,0,0
jflewis,3891,1,0,79515000,,,0,0
chandraH1,3894,210,10,14550000,8255000,6295000,2,2
rbaxter08,3889,1,1,85033000,,,0,0
rbaxter08,3888,29,1,1458000,,,0,0
rbaxter08,3886,63,14,75665000,74347000,1318000,1,1
jflewis,3882,567,455,166282000,153000,166129000,11,10
chandraH1,3885,114,4,7844000,,,0,0
,3879,27,26,89435000,23530000,65905000,2,2
jflewis,3883,4,1,67495000,,,0,0
jeffplourd,3884,0,487,1998000,,,0,0
larasanders-h1,3878,18,18,170744000,,,0,0
djj211,3881,6,6,4065000,,,0,0
rbaxter08,3877,5,5,240362000,,,0,0
djj211,3849,9,6,498772000,,,0,0
rbaxter08,3874,32,29,72255000,,,0,0
djj211,3873,92,16,71785000,,,0,0
dnln,3875,13,4,1770000,,,0,0
,3869,420,208,74077000,48135000,25942000,1,1
dnln,3872,13,7,2201000,,,0,0
dnln,3871,4,1,1203000,,,0,0
jeffplourd,3868,7,0,62460000,,,0,0
djj211,3858,4467,16,114572000,4909000,109663000,3,3
chandraH1,3841,23,2,629221000,97780000,531441000,7,7
jflewis,3855,157,0,167446000,17109000,150337000,1,1
rbaxter08,3863,0,34,75510000,73867000,1643000,1,1
rbaxter08,3861,329,474,79739000,,,0,0
rbaxter08,3857,0,351,91128000,,,0,0
djj211,3865,531,33,285000,,,0,0
tgrowden,3864,44,8,592000,,,0,0
rbaxter08,3854,243,63,84727000,85589000,-862000,1,1
tgrowden,3862,0,20,910000,,,0,0
rbaxter08,3860,243,63,2167000,,,0,0
rbaxter08,3845,77,24,419224000,,,0,0
rbaxter08,3859,63,243,31000,,,0,0
,3833,7,9,618374000,,,0,0
meg2208,3852,10,1,5283000,,,0,0
tgrowden,3853,2,2,978000,,,0,0
tgrowden,3851,436,4,229911000,229860000,51000,1,1
rbaxter08,3844,310,31,345113000,,,0,0
tgrowden,3850,71,21,6736000,1865000,4871000,1,1
meg2208,3685,40,5,3867189000,62377000,3804812000,1,0
rbaxter08,3847,8,5,65020000,4963000,60057000,1,1
tgrowden,3846,7,3,3426000,,,0,0
dnln,3843,23,13,1893000,,,0,0
